"|,""latitude"",""longitude"",""sicaklik"",""timestamp"""
"-LwUfxu_gHSGC31BXO8L,""40.742264"",""30.325671"",""7.496745"",""1576784617413"""
"-LwUg0heJZTABB42r2N3,""40.742264"",""30.325671"",""5.055339"",""1576784632969"""
"-LwUg4VrfjKbu3nSQ2SU,""40.742264"",""30.325671"",""5.055339"",""1576784648535"""
"-LwUg8IytVWRelKGgs6A,""40.742264"",""30.325671"",""5.055339"",""1576784664085"""
"-LwUgC5w3IPyfcrtDNRn,""40.742264"",""30.325671"",""7.089844"",""1576784679632"""
"-LwUgG-OojfKQl9ALMHB,""40.742264"",""30.325671"",""7.089844"",""1576784695607"""
"-LwUgJn__pt2prNAl4u4,""40.742264"",""30.325671"",""7.089844"",""1576784711159"""
"-LwUgNaZpcRJE7Rdek0o,""40.742264"",""30.325671"",""7.089844"",""1576784726714"""
"-LwUgRO_795N1HM3f-x5,""40.742264"",""30.325671"",""7.089844"",""1576784742293"""
"-LwUgVC7x0vkqItgDq_3,""40.742264"",""30.325671"",""7.496745"",""1576784757854"""
"-LwUgZ-ANn6FGcsP-uUL,""40.742264"",""30.325671"",""7.496745"",""1576784773409"""
"-LwUgc7tNdqKQVxPRacA,""40.742264"",""30.325671"",""7.496745"",""1576784790350"""
"-LwUgfvtut3kK_6_3Rga,""40.742264"",""30.325671"",""5.055339"",""1576784805970"""
"-LwUgjkPwYXHHmT1Pd4F,""40.742264"",""30.325671"",""7.496745"",""1576784821636"""
"-LwUgnZqr5iY6HOU9rIK,""40.742264"",""30.325671"",""7.496745"",""1576784837203"""
"-LwUgrhkM5tzyLLsS-GN,""40.742264"",""30.325671"",""7.496745"",""1576784854151"""
"-LwUgvVhXkfu276X6iF2,""40.742264"",""30.325671"",""5.055339"",""1576784869701"""
"-LwUgzIsdgCD2Tu6baiT,""40.742264"",""30.325671"",""7.496745"",""1576784885422"""
"-LwUh28UraKT5wtBxyr0,""40.742264"",""30.325671"",""7.496745"",""1576784900997"""
"-LwUh5ws2aHlpdnbmXBR,""40.742264"",""30.325671"",""7.496745"",""1576784916575"""
"-LwUh9kEjDEC3DZuegUf,""40.742264"",""30.325671"",""7.496745"",""1576784932136"""
"-LwUhDYIvArBGNQwBh9v,""40.742264"",""30.325671"",""5.46224"",""1576784947693"""
"-LwUhHLUp0jT0R3gqgmF,""40.742264"",""30.325671"",""7.496745"",""1576784963258"""
"-LwUhL8pdDAVPq-HnJsX,""40.742264"",""30.325671"",""7.496745"",""1576784978829"""
"-LwUhOwr2bG4Tu_kDkVs,""40.742264"",""30.325671"",""7.496745"",""1576784994389"""
"-LwUhSk0mn3KGrQG5-iD,""40.742264"",""30.325671"",""5.055339"",""1576785009945"""
"-LwUhWcUl4szDoH4AThY,""40.742264"",""30.325671"",""7.496745"",""1576785028126"""
"-LwUh_z9kF2X98Ow60IU,""40.742264"",""30.325671"",""5.055339"",""1576785043680"""
"-LwUhdm7YMfcWhb8AjTX,""40.742264"",""30.325671"",""7.089844"",""1576785059227"""
"-LwUhh_5XlVOiAXOQyzV,""40.742264"",""30.325671"",""7.089844"",""1576785074777"""
"-LwUhlN4JJ-fdqPcyLe2,""40.742264"",""30.325671"",""7.089844"",""1576785090337"""
"-LwUhpAe9tv4XE5kR-LN,""40.742264"",""30.325671"",""7.089844"",""1576785105929"""
"-LwUhsyl69pW9cfDYS3t,""40.742264"",""30.325671"",""7.089844"",""1576785121476"""
"-LwUhwuH4fV8AuXg5wce,""40.742264"",""30.325671"",""7.089844"",""1576785137681"""
"-LwUi00Mbi8Y9UGatFzb,""40.742264"",""30.325671"",""7.089844"",""1576785154442"""
"-LwUi3pAL0amwmsfLZRm,""40.742264"",""30.325671"",""5.055339"",""1576785170049"""
"-LwUi7d4pbyBOFmd0Qri,""40.742264"",""30.325671"",""5.055339"",""1576785185652"""
"-LwUiBRyHLYKKpKPPdQh,""40.742264"",""30.325671"",""7.089844"",""1576785201262"""
"-LwUiFG-5mFqkXMS9hLf,""40.742264"",""30.325671"",""7.089844"",""1576785216889"""
"-LwUiJ3zOlyZ5huZc_qH,""40.742264"",""30.325671"",""7.089844"",""1576785232505"""
"-LwUiMstN58pqeNzsAz6,""40.742264"",""30.325671"",""5.055339"",""1576785248144"""
"-LwUiQhWzV7X_iQxfXSu,""40.742264"",""30.325671"",""7.496745"",""1576785263781"""
"-LwUiUX-OvNbX43OA1Jc,""40.742264"",""30.325671"",""5.055339"",""1576785279407"""
"-LwUiYKuFIthyfxQfLUe,""40.742264"",""30.325671"",""7.496745"",""1576785295020"""
"-LwUib8vwrahHlwZE1Pz,""40.742264"",""30.325671"",""7.496745"",""1576785310638"""
"-LwUiexrhdUPTD190X4E,""40.742264"",""30.325671"",""7.496745"",""1576785326251"""
"-LwUiilsPGLfYmK6rG5Y,""40.742264"",""30.325671"",""7.089844"",""1576785341890"""
"-LwUimafxV0DDZpz7blT,""40.742264"",""30.325671"",""7.496745"",""1576785357537"""
"-LwUiqPaEs0i_sY4VzDv,""40.742264"",""30.325671"",""7.089844"",""1576785376660"""
"-LwUiv4runhszgN0OZGP,""40.742264"",""30.325671"",""7.089844"",""1576785392296"""
"-LwUiytru_EcIMtjoKsp,""40.742264"",""30.325671"",""7.089844"",""1576785407918"""
"-LwUj1hxMdaxP6cgPore,""40.742264"",""30.325671"",""7.089844"",""1576785423549"""
"-LwUj5mv7ZAdaWmzeCYq,""40.742264"",""30.325671"",""7.089844"",""1576785440297"""
"-LwUj9beeeT2wW4fKbEX,""40.742264"",""30.325671"",""6.682943"",""1576785455903"""
"-LwUjDQgfXqtg7WJOcrH,""40.742264"",""30.325671"",""7.089844"",""1576785471578"""
"-LwUjHFSJeluup74tRIe,""40.742264"",""30.325671"",""7.089844"",""1576785487158"""
"-LwUjL2d_1qJfkHCL0jj,""40.742264"",""30.325671"",""7.089844"",""1576785503824"""
"-LwUjPPz4cyiKWQUh7SM,""40.742264"",""30.325671"",""4.648438"",""1576785520733"""
"-LwUjTF8xqymJPLX7Gge,""40.742264"",""30.325671"",""4.648438"",""1576785536287"""
"-LwUjX2EgKhJtOi8LjuK,""40.742264"",""30.325671"",""7.089844"",""1576785551843"""
"-LwUj_qBmgVuvGNS3oNh,""40.742264"",""30.325671"",""7.089844"",""1576785567394"""
"-LwUjdtaSnmt2xVlhb4J,""40.742264"",""30.325671"",""7.089844"",""1576785583993"""
"-LwUjhgXKfX-sfuAV8Mi,""40.742264"",""30.325671"",""4.648438"",""1576785599554"""
"-LwUjlVpGJ3Ql4izA33r,""40.742264"",""30.325671"",""7.089844"",""1576785615226"""
"-LwUjpKjXctFM4Y_Caqk,""40.742264"",""30.325671"",""6.682943"",""1576785631122"""
"-LwUjtIBh3FPKNazrgh7,""40.742264"",""30.325671"",""6.682943"",""1576785647397"""
"-LwUjxBGSQwki_fCg41k,""40.742264"",""30.325671"",""4.648438"",""1576785663284"""
"-LwUk02dqvi0Vrq6SGD0,""40.742264"",""30.325671"",""6.682943"",""1576785678858"""
"-LwUk3qyOa88MaxLXbcU,""40.742264"",""30.325671"",""6.682943"",""1576785694421"""
"-LwUk7dzAi4pnLjd9G4l,""40.742264"",""30.325671"",""6.682943"",""1576785709973"""
"-LwUkBS1OqAMCcvV6M9R,""40.742264"",""30.325671"",""6.682943"",""1576785725538"""
"-LwUkFFFHCOAPIjFKlRX,""40.742264"",""30.325671"",""7.089844"",""1576785741092"""
"-LwUkJ2J1O95E_kJHZgr,""40.742264"",""30.325671"",""7.089844"",""1576785756655"""
"-LwUkMqPkZsMx8N5z_Mh,""40.742264"",""30.325671"",""7.089844"",""1576785772208"""
"-LwUkQdNh7v5JCXc577o,""40.742264"",""30.325671"",""4.648438"",""1576785787754"""
"-LwUkURIkRFp0C6k59RG,""40.742264"",""30.325671"",""4.648438"",""1576785804326"""
"-LwUkYUPfCjPvPNm_egS,""40.742264"",""30.325671"",""4.648438"",""1576785820091"""
"-LwUkbKywkODejEtFO4c,""40.742264"",""30.325671"",""4.648438"",""1576785835674"""
"-LwUkf80mQgNsaoolqS0,""40.742264"",""30.325671"",""6.682943"",""1576785851231"""
"-LwUkiw9L_fh_y44ir6d,""40.742264"",""30.325671"",""6.682943"",""1576785866792"""
"-LwUkn0Cp_87dVPrq2q7,""40.742264"",""30.325671"",""6.682943"",""1576785883633"""
"-LwUkqqT5DcCxtvc-WI8,""40.742264"",""30.325671"",""4.648438"",""1576785899191"""
"-LwUkudcWeawI7K7fWMD,""40.742264"",""30.325671"",""6.682943"",""1576785914758"""
"-LwUkyYXHVogQbB9mcPy,""40.742264"",""30.325671"",""6.682943"",""1576785930761"""
"-LwUl1LtUhjLYuf-H52P,""40.742264"",""30.325671"",""6.682943"",""1576785948140"""
"-LwUl5aUZ-_IZUIfnkLB,""40.742264"",""30.325671"",""6.682943"",""1576785963705"""
"-LwUl9OaykaroQ_TQsBi,""40.742264"",""30.325671"",""6.682943"",""1576785979259"""
"-LwUlDBj9Mgc3sc6Jm9O,""40.742264"",""30.325671"",""4.648438"",""1576785994823"""
"-LwUlH09rs8VOqhEYlo0,""40.742264"",""30.325671"",""7.089844"",""1576786010464"""
"-LwUlKpISLCf6zoq4Hyb,""40.742264"",""30.325671"",""7.089844"",""1576786026090"""
"-LwUlOwcYN9dvyIykTSe,""40.742264"",""30.325671"",""6.682943"",""1576786042955"""
"-LwUlSjq3bbgslReZUkY,""40.742264"",""30.325671"",""6.682943"",""1576786058515"""
"-LwUlW_T3JPwlNrmkXHS,""40.742264"",""30.325671"",""6.682943"",""1576786074236"""
"-LwUl_Nk4ixsPp2IGEo1,""40.742264"",""30.325671"",""6.682943"",""1576786089865"""
"-LwUldBrCa6gkYEbzd-t,""40.742264"",""30.325671"",""6.682943"",""1576786106432"""
"-LwUlhFM_uD5NZqIFGmu,""40.742264"",""30.325671"",""4.648438"",""1576786122041"""
"-LwUll2Z95WA9Olqh-8O,""40.742264"",""30.325671"",""4.648438"",""1576786137606"""
"-LwUloqvvyZQT0fu9pWb,""40.742264"",""30.325671"",""6.682943"",""1576786153171"""
"-LwUlseJFCvs8me7bbQN,""40.742264"",""30.325671"",""7.089844"",""1576786168745"""
"-LwUlwSLoU9uMztGF6sV,""40.742264"",""30.325671"",""7.089844"",""1576786184298"""
"-LwUm-FNn4kQUGG-sY5G,""40.742264"",""30.325671"",""7.089844"",""1576786199868"""
"-LwUm32vkQJFZ3x5apFW,""40.742264"",""30.325671"",""4.648438"",""1576786215441"""
"-LwUm7Dojyjgyh21yRqP,""40.742264"",""30.325671"",""7.089844"",""1576786232555"""
"-LwUmB1NzyEc4TSiJ0vT,""40.742264"",""30.325671"",""4.648438"",""1576786248113"""
"-LwUmEpXQx-EojFYkhiO,""40.742264"",""30.325671"",""7.089844"",""1576786263675"""
"-LwUmIv6lA4DFBmoMeAt,""40.742264"",""30.325671"",""7.089844"",""1576786280436"""
"-LwUmMib_1c6Phz2IM87,""40.742264"",""30.325671"",""4.648438"",""1576786295999"""
"-LwUmQWfIaKByOGScZvk,""40.742264"",""30.325671"",""4.648438"",""1576786311672"""
"-LwUmULldAbYUGG7f4j5,""40.742264"",""30.325671"",""7.089844"",""1576786327240"""
"-LwUmY8qOrsOnB0HIWO6,""40.742264"",""30.325671"",""7.089844"",""1576786342801"""
"-LwUmax-mwgicjfw_M8o,""40.742264"",""30.325671"",""7.089844"",""1576786358356"""
"-LwUmelLrAi8UzbtBxBw,""40.742264"",""30.325671"",""7.089844"",""1576786373994"""
"-LwUmia2gGSf_x9I6u0w,""40.742264"",""30.325671"",""4.648438"",""1576786389782"""
"-LwUmmQ3PQFmzYwy4pnW,""40.742264"",""30.325671"",""7.089844"",""1576786405343"""
"-LwUmqDCd9FkuUPSjiRM,""40.742264"",""30.325671"",""7.089844"",""1576786420907"""
"-LwUmu0UlFrkWFaUsETu,""40.742264"",""30.325671"",""4.648438"",""1576786436487"""
"-LwUmxouoQsGnzApdZuh,""40.742264"",""30.325671"",""7.089844"",""1576786452056"""
"-LwUn0c51c8TAAy0Hj82,""40.742264"",""30.325671"",""6.682943"",""1576786467632"""
"-LwUn4QRmZzUm_MgToo6,""40.742264"",""30.325671"",""6.682943"",""1576786483186"""
"-LwUn8ZGEL4zp9DnB6wM,""40.742264"",""30.325671"",""4.648438"",""1576786500188"""
"-LwUnCNA-27nrOD8KpYT,""40.742264"",""30.325671"",""6.682943"",""1576786515750"""
"-LwUnGAGxjQ6BoiDNyqI,""40.742264"",""30.325671"",""6.682943"",""1576786531310"""
"-LwUnJyePxXk-NtZdVrZ,""40.742264"",""30.325671"",""6.682943"",""1576786546886"""
"-LwUnNlnk20L8ibVZ2yQ,""40.742264"",""30.325671"",""6.682943"",""1576786562442"""
"-LwUnRZsdSPrVyLYk_QW,""40.742264"",""30.325671"",""4.648438"",""1576786578270"""
"-LwUnVRygxLzx96Deinh,""40.742264"",""30.325671"",""6.682943"",""1576786593876"""
"-LwUnZF1rJ_Yxh1e4zMv,""40.742264"",""30.325671"",""4.648438"",""1576786609441"""
"-LwUnc2AYTqzwdgM2aP2,""40.742264"",""30.325671"",""4.648438"",""1576786624994"""
"-LwUnfqBX-JjS9rwzRts,""40.742264"",""30.325671"",""4.648438"",""1576786640565"""
"-LwUnjdWIB26shsRfvHb,""40.742264"",""30.325671"",""6.682943"",""1576786656120"""
"-LwUnnRpEZISCH18XZuM,""40.742264"",""30.325671"",""7.089844"",""1576786671693"""
"-LwUnrEq-hq714IDgJBC,""40.742264"",""30.325671"",""7.089844"",""1576786687252"""
"-LwUnv29cAUfZLtFi5IG,""40.742264"",""30.325671"",""7.089844"",""1576786702826"""
"-LwUnyqRAKL4pg9sqKHk,""40.742264"",""30.325671"",""7.089844"",""1576786718384"""
"-LwUo1eBbZnfRJ76Ms03,""40.742264"",""30.325671"",""5.055339"",""1576786734096"""
"-LwUo5TzahuizxJrAGUj,""40.742264"",""30.325671"",""7.089844"",""1576786749655"""
"-LwUo9H2hLKPUfQW1Wqx,""40.742264"",""30.325671"",""4.648438"",""1576786765218"""
"-LwUoD4Xc20rKjdyDSJy,""40.742264"",""30.325671"",""4.648438"",""1576786780793"""
"-LwUoGsfASGyk0iO_jff,""40.742264"",""30.325671"",""7.089844"",""1576786796355"""
"-LwUoKfhu2-O7s_7r96J,""40.742264"",""30.325671"",""7.089844"",""1576786811906"""
"-LwUoOTef9QQNQyHpKv-,""40.742264"",""30.325671"",""5.055339"",""1576786827461"""
"-LwUoSGoH-cZ5FKF0reu,""40.742264"",""30.325671"",""5.055339"",""1576786843022"""
"-LwUoW459Bnmkk4Sp2zs,""40.742264"",""30.325671"",""5.055339"",""1576786859270"""
"-LwUo_1nZD33RDMPth-u,""40.742264"",""30.325671"",""7.089844"",""1576786875142"""
"-LwUocui165Z3_8en-yO,""40.742264"",""30.325671"",""5.055339"",""1576786890693"""
"-LwUoghkD7xl-gHr03F6,""40.742264"",""30.325671"",""7.089844"",""1576786906248"""
"-LwUokWICbQGFWiIGjbl,""40.742264"",""30.325671"",""5.055339"",""1576786921889"""
"-LwUooLsWvUhjIFnZ5vy,""40.742264"",""30.325671"",""7.089844"",""1576786937556"""
"-LwUos93U14BX0J_vg7T,""40.742264"",""30.325671"",""7.089844"",""1576786953147"""
"-LwUowGxWQnhYgdCMyRU,""40.742264"",""30.325671"",""5.055339"",""1576786970003"""
"-LwUp-3yKEeXpGK6zBvR,""40.742264"",""30.325671"",""5.055339"",""1576786985566"""
"-LwUp2sCzLsqFVb-yPpd,""40.742264"",""30.325671"",""7.089844"",""1576787001130"""
"-LwUp7MLm5xvb23pb1by,""40.742264"",""30.325671"",""7.089844"",""1576787019535"""
"-LwUpBAKZ_4fGRKAaZiO,""40.742264"",""30.325671"",""5.055339"",""1576787035146"""
"-LwUpFKB3ltOEjcFCXrX,""40.742264"",""30.325671"",""7.089844"",""1576787052159"""
"-LwUpJ82m4W-M7_6-zXc,""40.742264"",""30.325671"",""5.055339"",""1576787067764"""
"-LwUpMwvQgFGabTrgASb,""40.742264"",""30.325671"",""7.089844"",""1576787083424"""
"-LwUpQoLBfDKNXeG9MJW,""40.742264"",""30.325671"",""7.089844"",""1576787099220"""
"-LwUpUcQ2xfYGBKiXv4e,""40.742264"",""30.325671"",""7.089844"",""1576787114828"""
"-LwUpYRWwN40uhbyoviH,""40.742264"",""30.325671"",""5.055339"",""1576787130449"""
"-LwUpbFwUaaXZZfmmvlg,""40.742264"",""30.325671"",""5.055339"",""1576787146090"""
"-LwUpf46Pf00A8nOjVrm,""40.742264"",""30.325671"",""7.089844"",""1576787161718"""
"-LwUpisuOutVL4QDLq1v,""40.742264"",""30.325671"",""7.089844"",""1576787177318"""
"-LwUpmghxMTYkbEHBTOG,""40.742264"",""30.325671"",""7.089844"",""1576787192926"""
"-LwUpqVb48nTFMJW4XUa,""40.742264"",""30.325671"",""7.089844"",""1576787208547"""
"-LwUpuKfE9mZ64xYiWWm,""40.742264"",""30.325671"",""7.089844"",""1576787224280"""
"-LwUpy9xzx4dBf_FGbhW,""40.742264"",""30.325671"",""5.055339"",""1576787239967"""
"-LwUq0zc-8ZmzZOWyJ37,""40.742264"",""30.325671"",""5.055339"",""1576787255707"""
"-LwUq4pns8Ah_x6GVbPq,""40.742264"",""30.325671"",""7.089844"",""1576787271339"""
"-LwUq8dgpZLtPoVunzDJ,""40.742264"",""30.325671"",""5.055339"",""1576787286938"""
"-LwUqCSW7VsKXcR-hkTP,""40.742264"",""30.325671"",""6.682943"",""1576787302546"""
"-LwUqGGGecNvgMhaqmnx,""40.742264"",""30.325671"",""5.055339"",""1576787318146"""
"-LwUqK459sWp1L4U1xcy,""40.742264"",""30.325671"",""7.089844"",""1576787333747"""
"-LwUqNsrP3t_gVUgAPR3,""40.742264"",""30.325671"",""7.089844"",""1576787349350"""
"-LwUqRgcU0E9tJtHNy9G,""40.742264"",""30.325671"",""6.682943"",""1576787364957"""
"-LwUqVVchyNn9DZqZej5,""40.742264"",""30.325671"",""5.055339"",""1576787380570"""
"-LwUqZJVExPsm7YQdPXT,""40.742264"",""30.325671"",""5.055339"",""1576787397358"""
"-LwUqcROBaizkTkxS-jl,""40.742264"",""30.325671"",""7.089844"",""1576787413065"""
"-LwUqgFHPigiRoeILLId,""40.742264"",""30.325671"",""7.089844"",""1576787428683"""
"-LwUqk3KN5rpr6W6ChMe,""40.742264"",""30.325671"",""7.089844"",""1576787444294"""
"-LwUqnsy9Vlnrw-kUbYZ,""40.742264"",""30.325671"",""7.089844"",""1576787459954"""
"-LwUqrgueoqsNRsNvzV2,""40.742264"",""30.325671"",""4.648438"",""1576787475574"""
"-LwUqvVwXnRX567k_tMv,""40.742264"",""30.325671"",""7.089844"",""1576787491180"""
"-LwUqzKTwTGNWfdhJXyV,""40.742264"",""30.325671"",""6.682943"",""1576787506831"""
"-LwUr2D5ReFLoCA_v55A,""40.742264"",""30.325671"",""4.648438"",""1576787522764"""
"-LwUr62GM9JqJfbUyuR5,""40.742264"",""30.325671"",""7.089844"",""1576787538433"""
"-LwUr9r5zOPM-Qq_ia-w,""40.742264"",""30.325671"",""7.089844"",""1576787554037"""
"-LwUrDew8T4A0dig3H1d,""40.742264"",""30.325671"",""4.648438"",""1576787569649"""
"-LwUrHX51Ebq_s49Uvf_,""40.742264"",""30.325671"",""4.648438"",""1576787585592"""
"-LwUrLOnbdgNhKY6Cz3G,""40.742264"",""30.325671"",""4.648438"",""1576787601647"""
"-LwUrPHuEFEpaj0zycYp,""40.742264"",""30.325671"",""7.089844"",""1576787617259"""
"-LwUrTnGGQTqPSjENftc,""40.742264"",""30.325671"",""7.089844"",""1576787635714"""
"-LwUrXsDU__MTyuDsRhr,""40.742264"",""30.325671"",""7.089844"",""1576787652441"""
"-LwUragWxSQLU_1XmngT,""40.742264"",""30.325671"",""7.089844"",""1576787668053"""
"-LwUreVVeYOW9LEzAkUW,""40.742264"",""30.325671"",""7.089844"",""1576787683669"""
"-LwUriJXzNL5CHM7Qnu7,""40.742264"",""30.325671"",""4.648438"",""1576787699289"""
"-LwUrm7lquMxr6mLQzrO,""40.742264"",""30.325671"",""7.089844"",""1576787714915"""
"-LwUrpxfEMNY_RybFst-,""40.742264"",""30.325671"",""4.648438"",""1576787730755"""
"-LwUrtpO91Xl8zkVPzWP,""40.742264"",""30.325671"",""4.648438"",""1576787746608"""
"-LwUrxlTiTQo9u_nfPdf,""40.742264"",""30.325671"",""4.648438"",""1576787763239"""
"-LwUs0mox67lA68yMwaL,""40.742264"",""30.325671"",""4.648438"",""1576787779124"""
"-LwUs4fuRu52PTPWshoh,""40.742264"",""30.325671"",""7.089844"",""1576787795195"""
"-LwUs8pmqc8Op7kosYH9,""40.742264"",""30.325671"",""7.089844"",""1576787812003"""
"-LwUsCdr-0Y8HqldwlOj,""40.742264"",""30.325671"",""7.089844"",""1576787827817"""
"-LwUsGVt93SRyAS2J08z,""40.742264"",""30.325671"",""7.089844"",""1576787843441"""
"-LwUsKK8HG6slcc0Bas0,""40.742264"",""30.325671"",""4.648438"",""1576787859070"""
"-LwUsO85VhdZBrAn42gW,""40.742264"",""30.325671"",""4.648438"",""1576787874696"""
"-LwUsRzY2c9OdaXotqVh,""40.742264"",""30.325671"",""7.089844"",""1576787890678"""
"-LwUsW9laHwgsiTLkU5_,""40.742264"",""30.325671"",""7.089844"",""1576787909442"""
"-LwUs_R9hyihwajQtCoY,""40.742264"",""30.325671"",""7.089844"",""1576787925053"""
"-LwUsdL0cYBi29Yu7l9w,""40.742264"",""30.325671"",""5.055339"",""1576787941664"""
"-LwUshSTuHsUdrZ-498c,""40.742264"",""30.325671"",""7.089844"",""1576787958058"""
"-LwUslJxDEdJzyW2Psdw,""40.742264"",""30.325671"",""7.089844"",""1576787973745"""
"-LwUspB9pi0ni0rjJj27,""40.742264"",""30.325671"",""7.089844"",""1576787990108"""
"-LwUsvMfqgtzVAqry7be,""40.742264"",""30.325671"",""7.089844"","""""
"-LwUsyj0M0pfs8zYcEtt,""40.742264"",""30.325671"",""7.089844"",""1576788028627"""
"-LwUt1WxKufJgAg4jCgn,""40.742264"",""30.325671"",""7.089844"",""1576788045673"""
"-LwUt5qQQhdi02yIkJvj,""40.742264"",""30.325671"",""7.089844"",""1576788066273"""
"-LwUtD368wIBcFL6vm6d,""40.742264"",""30.325671"",""7.089844"",""1576788091565"""
"-LwUtGtqloRtU5ru760X,""40.742264"",""30.325671"",""7.089844"",""1576788107272"""
"-LwUtL-e0_DxCkni82SW,""40.742264"",""30.325671"",""7.089844"",""1576788124152"""
"-LwUtOr14erK3J26iQ8o,""40.742264"",""30.325671"",""4.648438"",""1576788139762"""
"-LwUtSevB08C9vtKOGRC,""40.742264"",""30.325671"",""7.089844"",""1576788155599"""
"-LwUtW_aQR7tc7pOLkGi,""40.742264"",""30.325671"",""7.089844"",""1576788171416"""
"-LwUt_SdZyl0jUDAV9hR,""40.742264"",""30.325671"",""7.089844"",""1576788187298"""
"-LwUtdGhP6jOYCp8Xl4j,""40.742264"",""30.325671"",""7.089844"",""1576788202920"""
"-LwUth4gt8a8iXUNusBl,""40.742264"",""30.325671"",""7.089844"",""1576788218525"""
"-LwUtktVH7QHAa_QIfLB,""40.742264"",""30.325671"",""5.055339"",""1576788234142"""
"-LwUtoj9bsRXTZw0mqDM,""40.742264"",""30.325671"",""7.089844"",""1576788250248"""
"-LwUtsdHrr13HhsMnKyK,""40.742264"",""30.325671"",""7.089844"",""1576788265865"""
"-LwUtwSEwLiLElu_9FqR,""40.742264"",""30.325671"",""5.055339"",""1576788281475"""
"-LwUu-H3IHYnksmgjatD,""40.742264"",""30.325671"",""5.055339"",""1576788297169"""
"-LwUu35NaXYhjNU1y5aZ,""40.742264"",""30.325671"",""7.089844"",""1576788312776"""
"-LwUu6uH_605DkCCiXMF,""40.742264"",""30.325671"",""7.089844"",""1576788328761"""
"-LwUuApvyUkOA-Mddu08,""40.742264"",""30.325671"",""7.089844"",""1576788344587"""
"-LwUuEg7dt8ClYXtJE_f,""40.742264"",""30.325671"",""7.089844"",""1576788360251"""
"-LwUuIV0klPYgCoA2k8n,""40.742264"",""30.325671"",""5.055339"",""1576788375877"""
"-LwUuMLRbnPRC_iVrZQE,""40.742264"",""30.325671"",""5.055339"",""1576788391632"""
"-LwUuQB-242wAgkyHtzN,""40.742264"",""30.325671"",""7.089844"",""1576788407344"""
"-LwUuUJFiBBJkRCQsj8S,""40.742264"",""30.325671"",""7.089844"",""1576788424408"""
"-LwUuYCV6dIAolHDES7s,""40.742264"",""30.325671"",""4.648438"",""1576788440207"""
"-LwUub0LllUfpBvNM5c_,""40.742264"",""30.325671"",""7.089844"",""1576788455839"""
"-LwUuerBgsfVGKMN_HtK,""40.742264"",""30.325671"",""7.089844"",""1576788471552"""
"-LwUuifUPmnhE7s0EBTa,""40.742264"",""30.325671"",""7.089844"",""1576788487283"""
"-LwUumXn4O-cG0SnY7SO,""40.742264"",""30.325671"",""7.089844"",""1576788503040"""
"-LwUuqPOC0WOkExkYMdU,""40.742264"",""30.325671"",""7.089844"",""1576788518919"""
"-LwUuuEgPrG_lYE7TDGE,""40.742264"",""30.325671"",""7.089844"",""1576788535864"""
